Task,Iteration,R2,RMSE,MAE,Source_Macro_MAE,Source_Macro_RMSE
UTS,833,0.41945397716342336,74.99863255363118,51.88960560984946,50.14217163723746,53.50039818441048
UTS,834,0.5134665274310369,72.65038409555301,52.85718454120743,46.3004697486341,49.715757628763555
UTS,835,0.5405028296345723,66.51747125692795,47.50758303237575,45.65598092534945,49.39460446393553
UTS,836,0.4677672372487277,67.45913529020828,48.57353904781151,44.18881856707259,48.17884806601667
UTS,837,0.5537481273553113,59.705158559185385,44.75284184126268,44.04301697822545,46.919345465822936
UTS,838,0.5698113050716693,63.475956083911356,44.914621126657075,45.42037670433655,48.15168356235179
UTS,839,0.5484402670945586,69.43051243496265,50.34384579273003,48.19072214159235,51.772794579624716
UTS,840,0.5862482834880949,70.04952795500348,49.43717652449307,44.95560036442571,47.76040008062316
UTS,841,0.4521211148978037,78.28071204528747,55.34818571234481,49.810062695076994,53.6764414970582
UTS,842,0.5178176272582065,72.31944705742778,52.04018748247984,49.80526731111268,53.25649123559843
UTS,843,0.5413717661455139,59.99165890593853,43.01284390933686,40.670996871421046,43.753742241928315
UTS,844,0.554382160988616,61.59281519261836,46.28144539782183,44.92967553814751,47.9283589067921
UTS,845,0.5499621979528526,72.37737845306486,50.62850167110114,47.550309598473646,51.07288818293081
UTS,846,0.439010530752757,69.39029620329882,50.28514011843817,44.821406969099804,47.21792548306758
UTS,847,0.5372718865443804,74.19097748208064,54.38409237389037,49.337483116279586,52.36806868173266
UTS,848,0.499002665480778,70.79167792008708,50.61374390151287,46.73082670544431,49.86721444438323
UTS,849,0.5214325669106631,75.39571933177231,54.26653499562832,49.21992619215426,52.90934552817477
UTS,850,0.5864987519570066,67.91324639844095,48.34441080729986,45.056023500699034,48.39672790568884
UTS,851,0.5381579251865086,70.48399969024611,51.42976319182023,47.652110357444464,51.175870338202174
UTS,852,0.5021868957312419,67.63673607756137,49.51357761529886,46.85644057943644,50.853326782011166
UTS,853,0.4875301255874219,68.43485041236667,49.407672079850656,47.44960918215466,51.2676884518128
UTS,854,0.4856426608993344,76.86438813153644,53.6259413616078,47.552662302849754,51.69142453288929
UTS,855,0.5019410483093826,64.42536439229565,46.666100141918456,45.93492005827008,48.72227398845033
UTS,856,0.5619217450004447,72.2638915149736,52.002435934636,43.913019803479074,47.258959999535136
UTS,857,0.48806240737338047,70.33367293252878,48.15938401638683,45.12529610038469,48.59911950717157
UTS,858,0.5143652804704553,66.31739529898184,45.29971429276867,47.938878533299984,51.37355524760705
UTS,859,0.42435770826812536,79.61648849649367,57.949676863073485,55.68460584264325,59.640980393484156
UTS,860,0.4580791943545127,71.99255009725233,50.92107716120504,45.7929391287068,49.5483424770196
UTS,861,0.5289380358024693,76.13137433366954,53.647686679104154,46.62682201144582,50.30955897280122
UTS,862,0.5790991852516876,67.11085100896042,48.48210255892319,46.15966798136058,50.028005073050785
UTS,863,0.5288719816601455,60.658736898932744,44.86519704500163,45.79938150878603,48.483775047693605
UTS,864,0.4447934551693222,66.85500936434207,49.52596439278657,46.54723375736326,50.1224893921761
UTS,865,0.504932285236734,73.69198355149908,52.13144886250489,50.79363445583926,54.704342852910656
UTS,866,0.6013837032327731,58.19747264025202,43.58661936720497,42.70113133018351,45.27576869137201
UTS,867,0.4931892723890243,67.47440115444982,49.21854794357514,48.32087301220557,51.89665847777185
UTS,868,0.4453273933946955,76.85796737182004,55.56523710187038,51.480857837984296,55.129316049887045
UTS,869,0.5008126535442188,72.48654500372001,53.50941533677544,47.10517720895169,49.96760769626661
UTS,870,0.4131009279649751,78.53664088010824,55.67487016470767,50.84959394154939,54.93153661680178
UTS,871,0.5702289025268379,62.0881024471598,45.599058220245055,45.11942739590196,48.121844643474326
UTS,872,0.5983513974242618,69.460453643549,50.473788968534514,44.74695687766042,48.38189809709413
UTS,873,0.4637269746657696,67.24164733332375,47.66305542231215,46.48935672308259,50.00090557113524
UTS,874,0.5261032249261397,76.90963681210793,54.172518315701424,51.23869893227175,55.53084274946599
UTS,875,0.4898001254230624,71.7936360888016,49.7318756449716,45.986757965840035,49.44112530149969
UTS,876,0.5079788593702954,69.98419948970462,49.55053999387065,48.15535650564207,52.107929211253364
UTS,877,0.405409161690077,70.44418820558471,49.18697945020792,47.72813874052644,51.409188213108145
UTS,878,0.5347285727978379,63.908032409674476,46.3242879630367,46.71057559315829,49.93062784702297
UTS,879,0.5111620572250568,74.01831571721314,52.422784320337755,47.03053203823758,49.699782601145934
UTS,880,0.5451545187919338,71.84688447860314,50.246084192788544,42.66149853680148,46.051535397978476
UTS,881,0.593909887507726,66.21164816856965,49.045427272411544,47.258906037649474,51.003611512016036
UTS,882,0.4030234653711857,69.48358072326592,49.47882560118094,46.77520007328854,50.66677922068138
UTS,883,0.6550224116643056,59.516937227025394,43.816109967813325,44.31071003186591,47.503961439498724
UTS,884,0.5554232381701139,69.64706479291522,47.10485725537251,44.25409101708992,48.05157116788334
UTS,885,0.4844295708844816,68.96389991052521,50.74169282902995,49.077591074398505,52.18898072250086
UTS,886,0.5612154824324272,65.9815580033735,49.2621221006113,44.213295666155105,47.69395142829274
UTS,887,0.5609703602067806,70.13387763853983,48.88143546262149,49.27425680506042,53.40209803453158
UTS,888,0.48635856143559564,77.40933799333352,54.89433421653521,48.17398432446945,51.039664328927046
UTS,889,0.3976390377030986,74.41118260992623,52.10175685479076,49.6732554991816,53.40317366184016
UTS,890,0.5219626538769393,61.4739919752157,44.423004724142125,45.45451209715466,48.97472499123994
UTS,891,0.5040886332223395,73.5638995163377,50.711116021633046,47.03251844880673,50.52562497624378
UTS,892,0.5338890878926257,63.67782319238959,45.54103382976931,43.86993002654158,47.1458600814332
UTS,893,0.43815487751106097,68.76510298051433,49.68660917894273,48.126972168320926,51.71077977961268
UTS,894,0.5231875698664422,67.19215298825281,49.46381338418298,44.81488977780281,48.00963869758628
UTS,895,0.5047384522918512,75.73723952374033,54.159885975491434,47.188160663906764,50.93108997262419
UTS,896,0.5143993936646833,71.9340718649451,52.794103954042654,46.50184896015017,49.857795801603004
UTS,897,0.5428532122524399,63.44539800036802,44.67513360508468,43.14108315538501,46.21558788883871
UTS,898,0.5288837128276098,70.14434819816161,51.06377500194007,47.79767481786129,51.332407786787826
UTS,899,0.5515964413525214,66.01703584964761,46.14571923676674,44.199902155713424,47.02244034836999
UTS,900,0.5373105325452785,67.2553818935362,47.00356641193974,46.60765405716083,51.32420249136229
UTS,901,0.5338621938378539,70.14114210449058,51.06039769759159,48.7751685344354,51.77713599930225
UTS,902,0.5703087505769895,68.95345036513051,51.16062856897402,45.659722612916575,48.52699060428724
UTS,903,0.5600411333731048,66.09338749633746,46.52584710624085,45.055923873375434,48.93416418478952
UTS,904,0.4294663006221606,72.6517990867565,52.44264349296196,51.766278851917164,55.35002312034469
UTS,905,0.5123166773705761,68.71889460378169,49.742383072480024,49.239966631781286,52.78025878161572
UTS,906,0.45834618246332004,72.02749704853467,52.501537915258865,48.21619288590759,51.8604275395623
UTS,907,0.5571605600757945,63.91176440378094,47.37147238385939,46.928137347453244,50.31214966442801
UTS,908,0.5737251898784552,66.58014333840401,48.0897798586577,49.31356510699465,53.02035230679951
UTS,909,0.594661195933207,74.00789551927981,54.9224027145302,46.696192685936985,49.7637628687021
UTS,910,0.5457701615594082,64.5297863574648,47.38074721189823,45.638474405374325,49.481206269260355
UTS,911,0.45281290255400874,79.57713893568045,56.32261388003738,50.03810228908742,54.17277557429147
UTS,912,0.4625855983260885,67.67535234824662,48.960125744023316,47.07923225728434,50.62827440968431
UTS,913,0.49061657236030687,75.56200358389786,52.830473506879365,47.29700111416137,51.21634652091359
UTS,914,0.557772066010261,67.13814335058402,48.735152072055634,45.78166337321519,48.42240192308167
UTS,915,0.47481785798553644,76.0798339894052,55.6352880941811,52.876141604064166,56.18083779860479
UTS,916,0.5749904170255953,66.18055064381923,47.95691509450993,46.502602611653934,49.96965577898554
UTS,917,0.5067486636794507,65.54073185049124,48.60527603094726,46.17748008579404,49.58455503793481
UTS,918,0.5215191401924228,79.36433409095581,56.685039251131165,47.4358234393581,50.889736833683266
UTS,919,0.5175217266675617,68.16448166000737,49.67535291217216,44.848525484119016,48.362756835297326
UTS,920,0.5183842595631174,58.53851324410702,43.54980228801238,43.101332654381636,46.16089030238099
UTS,921,0.43202547704781846,67.90758541724503,48.271345972161065,45.45209387965759,48.843048887658114
UTS,922,0.5526972878314045,66.60946664688856,47.686716726954536,47.084045741484886,50.80441050310772
UTS,923,0.5137986278095258,65.31867058091973,46.57813029989498,45.25556964131125,48.43062948091684
UTS,924,0.46851831176728764,76.83187850927784,53.3793411384189,48.8644428714827,52.890284369956596
UTS,925,0.616239628373429,63.34139526721817,47.466657535867505,45.08533997555366,47.71326892685037
UTS,926,0.5429200480935878,62.949786748891626,46.61534701661275,46.68917678701506,49.86841503387462
UTS,927,0.5069102455602827,69.29196218579277,50.60222309129402,47.692486709638814,51.10575062216053
UTS,928,0.5767501847794343,72.21990233830215,50.8301488631269,48.17327998787474,52.17804360791174
UTS,929,0.449997151033835,70.80122937596909,51.484043529063186,49.124015419941124,52.06645165521602
UTS,930,0.5049594272415829,69.84742602020765,51.1696643513738,47.05932609706224,50.46083075009492
UTS,931,0.5058081184330887,69.72526216073298,49.63527603111009,45.93412997721279,49.3110613655108
UTS,932,0.4213203793515796,81.50359344739157,58.06526362782154,49.973164039740496,53.506727372757155
UTS,933,0.4770902233728176,68.2698753344128,48.5506200461313,48.96339957666397,51.91602753689965
UTS,934,0.47336383817172634,73.22256947459144,51.2528262186463,49.47541619462715,53.66511009598686
UTS,935,0.4775152118136293,72.02893446991176,49.79670064091301,47.492408910066146,50.628375083946736
UTS,936,0.5253991259626181,62.43271156147619,44.93813589258445,45.27211552597549,48.70441430838156
UTS,937,0.4789474378767643,71.74076663271994,51.71220829528217,45.30485864880928,48.652203505797054
UTS,938,0.4740663116354261,70.57683312936447,47.95877592045134,43.71404718558239,47.46702215173992
UTS,939,0.5301691130214985,70.83778660563817,52.94435515278335,49.40993944305897,52.43503145995527
UTS,940,0.4988531411047177,67.26877205808965,50.34970324578555,49.19102291934987,51.93855816901487
UTS,941,0.4661794452015493,66.77999263904069,49.205279769655796,49.355835504466484,52.08609463054357
UTS,942,0.6570459568720091,62.88929133644408,45.4948686473412,42.171936173053076,45.28001751114999
UTS,943,0.523461563512255,68.26287530220607,48.10614422686493,49.24124193340017,52.953997492616274
UTS,944,0.5674632356547904,66.3608312271159,45.40388675230778,46.08118207517088,49.30375739877618
UTS,945,0.5549284148681694,72.34124510008411,54.86534431602777,49.836849485558595,52.694262610259116
UTS,946,0.405463443907334,74.9025591439051,52.53436179134846,47.72928889931189,51.57305019191908
UTS,947,0.5142463610406705,62.310806233181125,46.930098927586435,44.65712076951195,48.520427084712416
UTS,948,0.4630240641929402,64.81957055696246,46.89916937385159,45.386391621839635,48.57732978967511
UTS,949,0.49936218728686155,69.45384519645845,47.55641551945135,42.298449057248,45.94138414546668
UTS,950,0.5420402263514599,64.4279612054646,45.84501349753267,42.423286547230965,45.74239411826721
UTS,951,0.5027592768988743,71.75893640665677,52.28858091582011,46.8432774878244,50.338554681610276
UTS,952,0.5770130885756206,64.88753881414796,47.469641958262535,47.071435354526365,50.42826483275049
UTS,953,0.532930900876323,66.90984533677852,45.887135724340624,42.14661073726065,45.58959521950412
UTS,954,0.4840581543543738,73.27840577259637,52.08388924724075,48.735022870575946,52.25131720171225
UTS,955,0.5155045593559436,72.20163714923082,52.328771713847026,46.361630150492154,49.77585876925108
UTS,956,0.5180486582850403,67.4969888336124,49.92642597824361,46.06626975780064,49.57852823820877
UTS,957,0.5434714024571915,60.68977632506925,44.91625607374185,48.40473002412903,51.20173433285855
UTS,958,0.5809514709833301,64.38749318204977,47.160597938717125,47.51744593827518,51.07012209063711
UTS,959,0.5722918323205253,66.68657600689822,47.748708672574566,46.502259926914654,49.78509542507735
UTS,960,0.48588207122442373,72.9911354504027,52.674318048503444,48.07754295286444,51.71154092153718
UTS,961,0.5359890795876585,66.30546684406515,48.34530059057881,48.05472478616978,51.29619379453428
UTS,962,0.46745398274488403,67.61091381072208,50.43068775204051,49.033892996912726,52.53469349437477
UTS,963,0.525413305239172,67.9456416225649,49.8983085766216,44.00939435519545,47.13830628739895
UTS,964,0.5454186243607955,68.14349962983886,49.60851524869449,46.06195436702936,49.778165956655734
UTS,965,0.5695839921154227,77.00967754700282,57.059693484606555,48.6602666131347,52.80025826678387
UTS,966,0.48479856206726646,71.60392731528464,51.94467195447536,51.70149457049055,55.273823339245645
UTS,967,0.4843022567423565,76.77704185017379,55.315012476233015,47.45235884028233,50.76252392158032
UTS,968,0.5004861786072585,73.08477792803748,51.75595390619132,49.09371764253721,52.61932108566512
UTS,969,0.49012714129930723,62.50122502764318,46.61881165990314,47.70660407530188,50.44051502797705
UTS,970,0.5736101698576936,69.56881985117221,50.77047307767666,46.246782598544776,49.694710917646425
UTS,971,0.4942807037377852,63.85167216088372,47.88916883506031,46.55391421480022,49.26682127848797
UTS,972,0.6378631298629437,59.347340933763746,43.855843107839206,43.57990636447291,46.675410846627756
UTS,973,0.5565957140634188,65.10698898613458,47.555510316921854,49.24151099382626,53.01866597673567
UTS,974,0.5262231437928524,63.44415567637682,46.070731333566236,45.0035950258645,47.80525073843375
UTS,975,0.49295007918527833,68.99921302933576,50.20016028472275,47.592282719063526,50.950878841231464
UTS,976,0.5377943863610989,65.8663536408574,46.24875171911016,44.32552570781784,47.87082053840072
UTS,977,0.5515706872752355,61.31672273855012,44.54538992013578,45.2591050882688,48.61652428191578
UTS,978,0.5146631767637906,65.42881121657888,49.29649227552921,49.14977851696472,52.29069543715281
UTS,979,0.596422178026312,69.1287398863953,50.2371992949024,49.238377575751265,52.53073577237983
UTS,980,0.5470315533221801,68.62624784440192,49.13581384832157,49.61746176369135,52.623947700650774
UTS,981,0.4410881622205244,69.3920128523011,47.19833400282561,47.45380282638565,51.53008694795249
UTS,982,0.5067225901851217,66.21003379123785,46.190276328857315,45.46288251144861,49.186203653869185
UTS,983,0.5113742647610617,68.84705946069123,49.28232390348611,47.31213511096621,51.27698500514396
UTS,984,0.5555928932707921,60.53338806554232,45.37159450489835,44.70338328117699,47.66237397424244
UTS,985,0.44152607110799724,76.4084977464245,52.792404934177526,48.48121318817936,51.947379238093916
UTS,986,0.5074838402157494,76.13037819196833,54.36046657555468,48.971149297874085,52.561378084542014
UTS,987,0.4889889776158335,67.12764909933588,49.39146036750287,48.17727716922558,51.0501444013065
